Station,Provenance,Description,Ligne de Provenance,ID Zone arret ICAR,ID Ligne de Provenance
Miromesnil,Châtillon - Montrouge,"En tête, au-delà du premier wagon, une ouverture avec un pilier central, donnant accès, à gauche, à un escalator montant, parallèle au quai, pour la direction de Pont de Sèvres, et la sortie.
Au premier tiers, une ouverture donnant accès, à gauche, à un double escalier montant, parallèle au quai, pour la direction de Pont de Sèvres et la sortie, et, à droite, à un double escalier montant, parallèle au quai, pour la direction de Mairie de Montreuil et la sortie.
En queue, une ouverture donnant accès, à gauche, à un escalator montant, parallèle au quai, pour la direction de Mairie de Montreuil, et la sortie.

Avertissement ! la rame est plus courte que le quai.",T6,43511,C01794
Miromesnil,Mairie de Montreuil,"Au premier tiers, perpendiculaire au quai, un couloir, pour les correspondances vers la ligne 13, et les sorties rue Percier, rue Delcassé.
Au deuxième tiers, perpendiculaire au quai, un couloir, passage interdit.
En queue, dans le prolongement du quai, un escalier montant, pour les sorties rue de la Boétie, rue Miromesnil.

Attention ! il y a des poteaux au milieu du quai, au niveau des deux premiers wagons.

Avertissement ! la rame est plus courte que le quai.",9,43511,C01379
Miromesnil,Pont de Sèvres,"En tête, dans le prolongement du quai, un escalier montant, pour les sorties rue de la Boétie, rue Miromesnil.
Au troisième tiers, perpendiculaire au quai, un couloir, passage interdit.
En queue, perpendiculaire au quai, un couloir, pour les correspondances vers la ligne 13, et les sorties rue Percier, rue Delcassé.

Attention ! il y a des poteaux au milieu du quai, au niveau des deux derniers wagons.

Avertissement ! la rame est plus courte que le quai.",9,43511,C01379
Monceau,Nation (2 par Barbès-Rochechouart),"En queue, dans le prolongement du quai, un escalier montant pour les sorties place de la République Dominicaine, boulevard de Courcelles, rue Georges Berger, rue de Thann, rue de Phalsbourg, rue de Logelbach, rue de Prony et le bus 30.",2,44146,C01372
Monceau,Porte Dauphine,"En tête, dans le prolongement du quai, un escalier montant pour les sorties place de la République Dominicaine, boulevard de Courcelles, rue Georges Berger, rue de Thann, rue de Phalsbourg, rue de Logelbach, rue de Prony et le bus 30.",2,44146,C01372
Montgallet,Balard,"En queue, dans le prolongement du quai, un double court escalier montant pour les sorties rue de Reuilly et rue Montgallet.",8,44160,C01378
Montgallet,Créteil - Pointe du Lac,"En tête, dans le prolongement du quai, un escalier montant pour les sorties rue de Reuilly et rue Montgallet.",8,44160,C01378
Montparnasse - Bienvenüe,Asnières-Genevilliers - Les Courtilles,"En tête, un escalier montant pour les lignes 4, 6, 12, et la sortie SNCF.
Au premier tiers, au niveau du deuxième wagon, un couloir pour les lignes 4, 6, 12, et la sortie SNCF.",T1,58578,C01389
Montparnasse - Bienvenüe,Charles de Gaulle Etoile,"En tête, dans le prolongement du quai, un escalier montant pour les sorties place Bienvenüe et boulevard du Montparnasse.
Au premier tiers, un couloir perpendiculaire au quai, passage interdit.
Au deuxième tiers, un couloir perpendiculaire au quai pour les sorties porte Océane, la tour Montparnasse et la gare SNCF.
Au milieu, un couloir perpendiculaire au quai pour les correspondances des lignes 4, 12 et 13.",6,58578,C01376
Montparnasse - Bienvenüe,Châtillon - Montrouge,"En queue, au niveau du dernier wagon, un couloir perpendiculaire au quai, passage interdit.
En queue, dans le prolongement du quai, un couloir suivi d'un escalier montant, et à sa gauche, un escalator montant, pour les lignes 4, 6, 12, et la sortie SNCF.",T6,58578,C01794
Montparnasse - Bienvenüe,Mairie d'Issy,"En tête, dans le prolongement du quai, un escalier montant vers la ligne 4.
En tête, au niveau du premier wagon, un escalier montant, perpendiculaire au quai, passage interdit.
Au milieu, au niveau de la fin du troisième wagon, un couloir perpendiculaire pour les sorties boulevard du Montparnasse, rue d'Odessa et rue du Départ.
Au niveau du cinquième wagon un couloir perpendiculaire pour la sortie rue de Renne.
En queue, un couloir perpendiculaire pour les lignes 6 et 13, la SNCF grandes lignes, île de France, la sortie porte Océane et place Bienvenüe.",12,58578,C01382
Montparnasse - Bienvenüe,Nation (6 par Denfert-Rochereau),"Au troisième tiers, au niveau du quatrième wagon, un couloir perpendiculaire au quai, passage interdit.
En queue, à la fin du dernier wagon, un couloir perpendiculaire au quai pour les lignes 4, 12 13.
En queue, dans le prolongement du quai, un escalier montant pour les sorties porte Océane, la tour Montparnasse et la gare SNCF.",6,58578,C01376
Montparnasse - Bienvenüe,Porte de Clignancourt,"Au début du deuxième tiers, au niveau du troisième wagon, un escalier descendant, parallèle au quai, ouverture vers la tête, passage interdit.
Au milieu, un escalier descendant, parallèle au quai, ouverture vers la tête, passage interdit.
Au niveau du quatrième wagon, un couloir perpendiculaire au quai, passage interdit.
Au niveau du cinquième wagon, un escalier montant, perpendiculaire au quai pour les sorties boulevard du Montparnasse, rue du Départ, rue d'Odessa.
En queue, dans le prolongement du quai, un couloir pour les lignes 6, 12, 13, et les sorties place Bienvenüe, porte Océane, et la SNCF.",4,58578,C01374
Montparnasse - Bienvenüe,Mairie d'Aubervilliers,"En tête dans le prolongement du quai, un escalier montant vers une sortie.
En tête, au niveau du premier wagon, un couloir perpendiculaire au quai, passage interdit.
Au milieu, au niveau du troisième wagon, un couloir perpendiculaire au quai pour les lignes 6, 13, la SNCF, et les sorties porte Océane et place Bienvenüe.
Au troisième tiers, au niveau du début du quatrième wagon, un couloir perpendiculaire au quai pour la direction porte de Clignancourt, les bus, et les sorties boulevard du Montparnasse, rue d'Odessa, rue du Départ.
Au troisième tiers, au niveau de la fin du quatrième wagon, un couloir perpendiculaire au quai, passage interdit.
En queue, un couloir dans le prolongement du quai pour la direction de porte d'Orléans.",12,58578,C01382
Montparnasse - Bienvenüe,Bagneux - Lucie Aubrac,"En tête, un couloir dans le prolongement du quai pour les correspondances des lignes 6, 12, 13 et les sorties porte Océane, place Bienvenüe.
En tête un couloir perpendiculaire au quai, passage interdit.
Entre le premier et le deuxième wagon, un couloir perpendiculaire au quai pour les sorties boulevard du Montparnasse, rue du Départ, rue d'Odessa.
A la fin du deuxième wagon, un couloir perpendiculaire au quai, passage interdit.",4,58578,C01374
Mouton-Duvernet,Porte de Clignancourt,"En tÃªte, dans le prolongement du quai, un escalier montant pour la sortie avenue du gÃ©nÃ©ral Leclerc.
Au milieu, des portes battantes pour la sortie rue du Mouton-Duvernet, par l'escalator.",4,44183,C01374
Mouton-Duvernet,Bagneux - Lucie Aubrac,"En queue, dans le prolongement du quai, un escalier montant pour les sorties avenue du gÃ©nÃ©ral Leclerc et rue Mouton-Duvernet.",4,44183,C01374
Musée d'Orsay,"Champ de Mars, Pontoise, Versailles-rive gauche, St-Quentin","Le quai est séparé au milieu par des piliers. Il est marqué de 7 repères et les trains courts s'arrêtent entre les repères 1 à 4.
En tête, le quai va en rétrécissant.
Au premier tiers, au niveau du repère 2, un escalier descendant, ouvert vers la tête, barré par une chaine, issue de secours.
A la fin du deuxième tiers, au niveau du repère 5, un double escalier descendant ouvert vers la tête, pour la ligne 12.
Au troisième tiers, au niveau du repère 6, un escalator descendant, ouvert vers la tête, pour la ligne 12.
En queue, un escalator qui arrive du bas, ouvert vers la tête.",C,45705,C01727
Musée d'Orsay,"Choisy-le-Roi, Massy-Palaiseau, Dourdan, St-Martin d'Etampes, Versailles chantiers","Le quai est séparé au milieu par des piliers. Il est marqué de 7 repères et les trains courts s'arrêtent entre les repères 1 à 4.
En tête, au niveau du repère 1, un escalator qui arrive du bas, ouvert vers la tête, pour les voyageurs qui arrivent sur le quai.
Au premier tiers, au niveau du repère 2, un double escalier descendant, ouvert vers la queue, pour la ligne 12 et pour les voyageurs qui arrivent sur le quai.
Au milieu, au niveau du repère 3, un escalator descendant, ouvert vers la queue, pour la ligne 12.
En queue, au-delà du repère 7, des composteurs dans le prolongement du quai pour la sortie rue du Bac, ouvert de 6H30 à 13H.",C,45705,C01727
Musée de Sèvres,"Porte de Versailles, Parce des expositions","En queue, la direction du métro vers Mairie de Montreuil.",T2,462878,C01390
Musée de Sèvres,Pont de Bezons,"En tête, la direction du métro vers Mairie de Montreuil.",T2,462878,C01390
Nation - Place des Antilles,Charles de Gaulle Etoile,"Il s'agit d'un double quai.
Cinq escaliers parallèles au quai pour les lignes 1, 2, 9, le RER A et les sorties avenue du Trône, avenue Dorian et boulevard Diderot.
En tête, un escalier montant, ouvert vers la queue, pour la sortie avenue du Trône.
Au premier tiers, au niveau du début du deuxième wagon, un double escalier descendant, ouvert vers la queue, pour le RER A.
Au milieu, un escalier descendant, ouvert vers la queue, pour les lignes 1, 2, 9.
Au troisième tiers, au niveau du quatrième wagon, un escalier descendant, ouvert vers la tête.
En queue, au niveau de la fin du dernier wagon, un escalier montant, ouvert vers la tête, pour les sorties avenue Dorian et le boulevard Diderot.",6,47718,C01376
Nation - Place des Antilles,Château de Vincennes,"En tête, dans le prolongement du quai, un escalier montant pour les sorties rue Dorian et boulevard Diderot.
En tête, quelques mètres au-delà du premier wagon, un escalier descendant, perpendiculaire au quai.
Au deuxième tiers, à la fin du deuxième wagon, un couloir perpendiculaire au quai.
Juste après, à la fin du deuxième tiers, au niveau du troisième wagon, un escalier descendant, perpendiculaire au quai, pour les lignes 2, 6, 9.
Entre le quatrième et le cinquième wagon, un couloir, perpendiculaire au quai, passage interdit.
Presque en queue, à la fin du dernier wagon, un couloir perpendiculaire au quai, pour le RER A.
En queue, au-delà du dernier wagon, un couloir perpendiculaire au quai pour la sortie avenue du trône.
Une paroi de verre protège de la voie sur toute la longueur du quai.",1,47718,C01371
Nation - Place des Antilles,La Défense Grande Arche,"En tête, un couloir perpendiculaire au quai pour la sortie avenue du trône.
A la fin du premier tiers, au niveau du deuxième wagon, un couloir perpendiculaire au quai, passage interdit.
Juste après, à la fin du deuxième wagon, un couloir perpendiculaire au quai, pour le RER A.
Au troisième tiers, au niveau du quatrième wagon, un couloir perpendiculaire au quai, pour le RER A.
Juste après, au troisième tiers, au début du cinquième wagon, un couloir perpendiculaire au quai, pour les lignes 2, 6, 9.
En queue, au-delà du dernier wagon, un court escalier descendant, perpendiculaire au quai, passage interdit.
En queue, dans le prolongement du quai, un escalier montant, pour les sortie rue Dorian et boulevard Diderot.
Une paroi de verre protège de la voie sur toute la longueur du quai.",1,47718,C01371
Nation - Place des Antilles,Mairie de Montreuil,"En tête, au-delà du premier wagon, un couloir perpendiculaire au quai pour la sortie vers le boulevard Voltaire.
Au deuxième tiers, au niveau de la fin du deuxième wagon, un couloir perpendiculaire au quai, suivi d'un escalator montants pour les lignes 1, 2, 6.
Au milieu, au niveau du début du troisième wagon, un couloir perpendiculaire au quai, passage interdit.
Au troisième tiers, entre le quatrième et le cinquième wagon, un couloir perpendiculaire au quai pour la ligne A.
En queue, à la fin du dernier wagon, un escalier descendant, perpendiculaire au quai, passage interdit.
En queue, dans le prolongement du quai, un double escalier montant pour les sorties avenue de Taillebourg.
Avertissement : la rame est plus courte que le quai.",9,47718,C01379
Nation - Place des Antilles,Pont de Sèvres,"En tête, dans le prolongement du quai, un double escalier montant pour les sorties avenue de Taillebourg.
Au premier tiers, un couloir perpendiculaire au quai, passage interdit.
Au premier tiers, au début du deuxième wagon, un couloir suivi immédiatement d'un escalier montant, perpendiculaire au quai, pour le RER A.
Au milieu, un couloir perpendiculaire au quai, passage interdit.
Au troisième tiers, au niveau du quatrième wagon, un couloir suivi immédiatement d'un escalier et d'un escalator montants pour les lignes 1, 2 et 6.
En queue, au-delà du dernier wagon, un couloir perpendiculaire au quai pour la sortie vers le boulevard Voltaire.
Avertissement : la rame est plus courte que le quai.",9,47718,C01379
Nation - Place des Antilles,Porte Dauphine,"Il s'agit d'un double quai, en courbe vers la gauche en regardant vers la tête.
Il y a 7 escaliers parallèles au quai pour les correspondances des lignes 1, 6, 9, le RER A et les sorties avenue du trône, rue Dorian et boulevard Diderot.

En tête, au début du premier wagon, un escalier montant, parallèle au quai, ouvert vers la queue, pour la ligne 1 et la sortie avenue du Trône.
Au premier tiers, au niveau du deuxième wagon, un double escalier descendant, ouvert vers la tête, pour le RER A.
Juste après, remontant au-dessus du précédent, un escalier montant, ouvert vers la queue pour les directions de Château de Vincennes, Charles de Gaulle Etoile et la sortie avenue du Trône.
Au milieu, un double escalier descendant, ouvert vers la tête, pour la ligne 9 et la direction de Charles de Gaulle Etoile.
Juste après, des distributeurs de confiseries et de boissons.
Au troisième tiers, un escalier descendant, ouvert vers la tête, passage interdit.
En queue, juste après le dernier wagon, un escalier descendant, parallèle au quai, ouvert vers la tête, passage interdit.
En queue, au-delà du dernier wagon, un escalier montant, parallèle au quai, ouvert vers la tête pour les sorties Avenue Dorian et boulevard Diderot.
Avertissement : la rame est plus courte que le quai.",2,47718,C01372
